review_id,order_id,product_id,user_id,rating,review_text,review_date
R00010922,O00005241,P000179,U000171,2,"Excellent product, will buy again.",2025-06-28T20:35:31.959091
R00004129,O00001976,P000184,U000218,5,"Not as expected, quality is poor.",2025-10-31T06:57:15.956763
R00012888,O00006184,P000335,U000625,4,Highly recommend this brand.,2024-08-04T09:20:22.682767
R00014612,O00006999,P000429,U000378,3,Customer service was helpful.,2024-07-05T13:10:49.124458
R00004540,O00002166,P000043,U000767,4,"Not as expected, quality is poor.",2025-06-30T19:49:25.682477
R00006664,O00003226,P000437,U000266,3,Customer service was helpful.,2025-01-05T19:58:51.331161
R00014374,O00006895,P000184,U000803,5,Item arrived damaged.,2025-03-12T05:30:18.455173
R00007811,O00003763,P000235,U000570,4,Item arrived damaged.,2024-02-08T01:12:09.682108
R00009014,O00004364,P000223,U000404,2,Works perfectly!,2025-08-30T18:47:51.987768
R00000005,O00000002,P000466,U000050,3,Works perfectly!,2024-07-10T21:48:13.807831
R00013631,O00006534,P000271,U000441,3,Highly recommend this brand.,2024-11-14T18:06:34.689857
R00014124,O00006773,P000026,U000338,4,Color was different from images.,2024-11-01T11:50:52.209676
R00000325,O00000155,P000311,U000986,4,Color was different from images.,2024-08-08T21:43:26.366251
R00014721,O00007053,P000125,U000107,4,Customer service was helpful.,2024-06-26T11:47:21.433713
R00012346,O00005927,P000340,U000005,5,Color was different from images.,2025-03-04T22:48:01.279405
R00002808,O00001353,P000340,U000159,3,Value for money.,2024-10-31T11:54:40.109735
R00002138,O00001024,P000269,U000503,1,Works perfectly!,2024-12-05T12:53:43.601585
R00010242,O00004932,P000332,U000928,2,Fast shipping and good packaging.,2024-08-02T16:33:51.824308
R00005847,O00002819,P000070,U000132,4,Color was different from images.,2025-02-09T20:24:27.444911
R00007885,O00003794,P000489,U000452,3,Highly recommend this brand.,2024-02-22T22:29:55.316452
R00014140,O00006780,P000016,U000214,2,"Not as expected, quality is poor.",2025-07-13T21:12:14.787670
R00011844,O00005681,P000147,U000356,4,"Not as expected, quality is poor.",2025-08-14T14:06:48.046306
R00012229,O00005868,P000321,U000635,4,Highly recommend this brand.,2025-01-04T21:33:28.594557
R00001943,O00000936,P000140,U000027,3,"Not as expected, quality is poor.",2025-04-13T21:00:55.509636
R00014073,O00006745,P000162,U000175,3,Value for money.,2025-07-30T14:34:18.393372
R00011107,O00005317,P000397,U000549,5,"Excellent product, will buy again.",2025-05-27T06:42:48.235986
R00012737,O00006103,P000366,U000386,4,Fast shipping and good packaging.,2024-11-12T12:48:51.858540
R00002112,O00001012,P000160,U000595,3,Item arrived damaged.,2024-02-15T08:31:37.486459
R00016206,O00007730,P000148,U000955,4,Works perfectly!,2025-02-02T21:34:24.836806
R00000046,O00000022,P000437,U000220,4,Highly recommend this brand.,2024-08-07T03:46:41.908905
R00000423,O00000196,P000480,U000828,3,Item arrived damaged.,2025-02-16T03:06:08.349948
R00006126,O00002941,P000025,U000685,3,"Not as expected, quality is poor.",2025-01-16T13:16:38.618662
R00000141,O00000068,P000389,U000472,3,Highly recommend this brand.,2024-07-25T21:50:20.763532
R00000848,O00000397,P000025,U000286,4,Works perfectly!,2024-12-14T18:58:27.051906
R00007125,O00003435,P000362,U000921,5,Color was different from images.,2025-02-20T05:32:17.464680
R00005346,O00002575,P000342,U000099,3,Works perfectly!,2025-05-02T03:35:55.762837
R00007596,O00003658,P000316,U000466,4,Customer service was helpful.,2024-09-24T04:11:50.303024
R00008485,O00004091,P000266,U000276,4,Value for money.,2024-10-04T00:16:01.852285
R00011447,O00005486,P000480,U000342,3,Fast shipping and good packaging.,2025-01-11T03:37:10.470755
R00011301,O00005421,P000335,U000691,3,"Excellent product, will buy again.",2024-12-11T18:44:48.742630
R00014617,O00007002,P000290,U000431,4,"Excellent product, will buy again.",2025-01-11T12:54:36.219620
R00008742,O00004224,P000485,U000672,4,Value for money.,2024-10-30T05:06:43.962870
R00003635,O00001744,P000244,U000800,4,Value for money.,2024-05-20T11:14:21.859750
R00011875,O00005693,P000135,U000397,4,Item arrived damaged.,2024-01-16T15:10:24.874722
R00013526,O00006485,P000221,U000808,3,Value for money.,2024-04-16T09:35:03.514666
R00014235,O00006826,P000450,U000907,5,Value for money.,2024-01-12T13:20:05.592898
R00013630,O00006534,P000409,U000441,4,Fast shipping and good packaging.,2024-11-23T15:02:41.664229
R00000675,O00000310,P000439,U000143,3,Highly recommend this brand.,2024-02-24T05:21:17.155865
R00012252,O00005881,P000161,U000942,4,"Not as expected, quality is poor.",2024-06-11T15:38:53.149816
R00008023,O00003861,P000435,U000508,2,Color was different from images.,2024-09-30T00:24:55.883405
R00006778,O00003274,P000120,U000940,5,Color was different from images.,2024-03-15T09:38:13.365568
R00006834,O00003301,P000268,U000655,4,Item arrived damaged.,2024-03-19T07:53:58.196174
R00000529,O00000247,P000466,U000349,5,Fast shipping and good packaging.,2025-03-08T00:17:25.043047
R00013521,O00006481,P000445,U000232,5,Fast shipping and good packaging.,2025-04-01T20:14:52.355187
R00011372,O00005456,P000309,U000289,2,Fast shipping and good packaging.,2024-01-20T01:18:20.064669
R00007435,O00003573,P000062,U000384,3,Works perfectly!,2025-08-04T05:04:44.563243
R00000859,O00000402,P000343,U000408,2,"Not as expected, quality is poor.",2025-05-19T22:44:48.162450
R00013570,O00006501,P000243,U000924,5,Customer service was helpful.,2025-01-09T06:32:25.180608
R00005891,O00002838,P000158,U000116,3,Customer service was helpful.,2025-07-06T04:18:38.051594
R00011739,O00005630,P000338,U000436,3,Customer service was helpful.,2024-03-09T05:47:46.030329
R00004483,O00002139,P000046,U000345,4,Highly recommend this brand.,2025-09-27T00:35:12.722318
R00004845,O00002320,P000273,U000737,3,Value for money.,2025-03-18T13:49:12.081139
R00013384,O00006414,P000325,U000688,4,"Not as expected, quality is poor.",2025-01-04T08:58:28.869521
R00006706,O00003242,P000287,U000707,5,"Not as expected, quality is poor.",2025-03-16T04:56:01.736166
R00006357,O00003064,P000279,U000243,4,"Not as expected, quality is poor.",2025-08-02T13:50:37.200756
R00006215,O00002992,P000233,U000774,4,Works perfectly!,2025-06-20T08:24:32.972306
R00014304,O00006863,P000492,U000107,3,Value for money.,2024-03-08T05:33:08.976012
R00000139,O00000067,P000199,U000263,3,Customer service was helpful.,2025-06-08T15:20:09.725745
R00006565,O00003173,P000162,U000975,4,Value for money.,2025-07-11T18:54:32.091339
R00013581,O00006507,P000008,U000160,3,Highly recommend this brand.,2024-01-19T03:53:32.548138
R00000445,O00000205,P000399,U000489,3,"Excellent product, will buy again.",2025-07-20T00:33:59.001197
R00001363,O00000652,P000031,U000250,1,Customer service was helpful.,2024-01-05T19:36:54.911217
R00016350,O00007792,P000421,U000463,4,Customer service was helpful.,2024-10-01T19:47:02.702742
R00011907,O00005711,P000150,U000816,4,Fast shipping and good packaging.,2025-05-04T05:50:59.094227
R00001628,O00000785,P000344,U000355,3,"Excellent product, will buy again.",2025-08-04T06:28:35.399623
R00005474,O00002639,P000346,U000643,4,Color was different from images.,2025-02-11T15:46:50.469933
R00016767,O00007986,P000017,U000597,3,Highly recommend this brand.,2025-08-20T04:25:16.043544
R00012780,O00006123,P000203,U000329,4,Color was different from images.,2024-02-02T04:47:18.413359
R00004604,O00002199,P000232,U000641,4,Item arrived damaged.,2025-02-04T22:00:53.731464
R00016263,O00007753,P000301,U000492,3,Value for money.,2024-05-30T02:25:35.867023
R00000838,O00000393,P000214,U000766,4,"Excellent product, will buy again.",2025-06-17T01:34:33.490283
R00001248,O00000591,P000214,U000003,3,"Not as expected, quality is poor.",2025-02-07T04:53:55.747116
R00013531,O00006486,P000091,U000161,3,"Not as expected, quality is poor.",2024-04-08T11:33:05.226789
R00011221,O00005380,P000001,U000884,4,Highly recommend this brand.,2025-01-13T10:37:56.122772
R00000608,O00000286,P000093,U000853,5,Fast shipping and good packaging.,2025-09-03T03:07:51.036661
R00010219,O00004921,P000119,U000714,2,"Not as expected, quality is poor.",2024-06-02T03:36:11.464082
R00002754,O00001322,P000121,U000873,3,"Excellent product, will buy again.",2025-09-11T05:13:31.584438
R00003939,O00001886,P000340,U000363,2,"Not as expected, quality is poor.",2024-12-15T18:49:43.049005
R00015824,O00007564,P000476,U000650,3,"Excellent product, will buy again.",2025-09-27T21:54:17.808334
R00015483,O00007403,P000434,U000779,3,Customer service was helpful.,2024-10-25T16:11:32.212722
R00003555,O00001707,P000298,U000255,3,"Not as expected, quality is poor.",2024-07-26T18:59:11.595468
R00015885,O00007589,P000009,U000490,4,"Excellent product, will buy again.",2025-09-09T01:12:15.573261
R00013710,O00006572,P000350,U000357,4,Item arrived damaged.,2025-09-22T04:23:34.431133
R00012232,O00005869,P000212,U000028,5,Color was different from images.,2024-06-14T22:41:32.831501
R00016339,O00007788,P000259,U000768,3,"Excellent product, will buy again.",2024-08-04T06:27:25.960259
R00016333,O00007786,P000335,U000545,3,"Excellent product, will buy again.",2024-10-14T18:35:27.188126
R00014332,O00006873,P000347,U000851,5,Works perfectly!,2024-08-12T06:51:57.669385
R00003156,O00001509,P000203,U000454,4,Value for money.,2024-12-15T13:06:33.624753
R00002766,O00001329,P000186,U000380,4,"Excellent product, will buy again.",2024-10-10T00:22:40.133459
R00004045,O00001940,P000432,U000147,4,Item arrived damaged.,2024-12-20T16:45:11.570534
R00002526,O00001205,P000222,U000546,3,Customer service was helpful.,2025-05-14T01:12:26.906171
R00008613,O00004150,P000354,U000640,3,Works perfectly!,2024-06-03T02:18:08.299851
R00002035,O00000978,P000461,U000990,3,Color was different from images.,2025-10-28T11:59:11.253308
R00013265,O00006359,P000034,U000486,3,Color was different from images.,2024-08-19T09:50:54.071127
R00004059,O00001945,P000410,U000243,5,Decent product for the price.,2025-04-17T07:31:37.706089
R00011556,O00005537,P000495,U000383,4,Color was different from images.,2024-01-10T01:50:07.781629
R00006366,O00003067,P000086,U000271,5,Works perfectly!,2024-11-28T23:56:20.363456
R00000564,O00000266,P000308,U000005,4,"Not as expected, quality is poor.",2024-06-10T12:14:18.101307
R00004209,O00002015,P000038,U000359,4,"Excellent product, will buy again.",2024-03-10T11:13:49.887424
R00010799,O00005190,P000408,U000003,4,Fast shipping and good packaging.,2024-04-26T19:59:32.430196
R00000414,O00000194,P000357,U000730,5,Decent product for the price.,2025-07-04T21:19:03.624106
R00007366,O00003536,P000172,U000141,3,Customer service was helpful.,2025-09-06T18:40:00.893238
R00016306,O00007775,P000232,U000501,5,Works perfectly!,2024-05-29T03:01:23.427753
R00000451,O00000206,P000500,U000867,5,Fast shipping and good packaging.,2024-08-08T20:48:07.134002
R00000526,O00000244,P000257,U000322,4,Highly recommend this brand.,2024-08-20T17:46:02.708142
R00002340,O00001115,P000317,U000020,2,Value for money.,2024-01-30T05:05:45.564248
R00013256,O00006354,P000437,U000698,4,Value for money.,2025-07-31T09:41:33.298927
R00006762,O00003269,P000477,U000328,2,Highly recommend this brand.,2024-08-05T17:04:38.046549
R00002358,O00001124,P000294,U000010,3,Decent product for the price.,2025-04-07T11:10:18.962259
R00013776,O00006607,P000069,U000421,4,Fast shipping and good packaging.,2024-01-23T09:22:13.531138
R00000774,O00000359,P000229,U000332,3,Customer service was helpful.,2024-03-27T20:28:37.058563
R00011720,O00005617,P000355,U000646,5,Value for money.,2024-03-05T00:46:11.592425
R00016123,O00007692,P000218,U000482,5,Customer service was helpful.,2024-11-23T06:05:23.478669
R00005206,O00002507,P000350,U000072,5,"Excellent product, will buy again.",2025-02-16T19:07:24.135646
R00003646,O00001751,P000052,U000601,4,Value for money.,2025-08-22T23:41:24.081903
R00005718,O00002763,P000274,U000018,4,Works perfectly!,2024-06-01T06:55:07.422070
R00014772,O00007074,P000027,U000396,4,Fast shipping and good packaging.,2024-07-06T07:29:46.570670
R00013347,O00006400,P000283,U000712,3,Value for money.,2025-07-16T08:42:35.722664
R00013992,O00006705,P000122,U000645,5,Item arrived damaged.,2024-06-29T04:05:52.329773
R00015363,O00007349,P000300,U000606,3,Item arrived damaged.,2024-07-31T20:19:29.490854
R00009342,O00004525,P000211,U000507,3,Decent product for the price.,2025-11-02T14:08:28.913471
R00004510,O00002152,P000227,U001000,3,Decent product for the price.,2025-01-02T13:52:29.587445
R00004992,O00002397,P000181,U000527,4,Decent product for the price.,2024-03-12T14:16:22.946403
R00003168,O00001515,P000096,U000787,4,"Excellent product, will buy again.",2024-02-22T05:21:36.378762
R00002649,O00001270,P000049,U000631,2,Highly recommend this brand.,2024-02-13T16:50:28.295771
R00002543,O00001209,P000157,U000982,3,Color was different from images.,2025-08-30T05:31:57.100510
R00003433,O00001655,P000473,U000897,4,Customer service was helpful.,2025-10-12T11:11:11.104464
R00000761,O00000349,P000361,U000638,1,Color was different from images.,2025-03-21T13:23:38.425795
R00010469,O00005030,P000137,U000682,2,Works perfectly!,2025-04-24T20:49:13.577785
R00003688,O00001768,P000407,U000019,4,Highly recommend this brand.,2025-05-29T17:44:29.992882
R00010516,O00005053,P000189,U000612,3,Highly recommend this brand.,2025-10-02T08:48:25.136512
R00012152,O00005833,P000085,U000871,4,Color was different from images.,2025-10-30T19:11:07.526305
R00010159,O00004886,P000003,U000386,1,Works perfectly!,2025-06-26T14:27:53.262017
R00001216,O00000575,P000255,U000425,3,Item arrived damaged.,2025-08-04T23:15:15.597367
R00006174,O00002969,P000003,U000532,5,Fast shipping and good packaging.,2024-05-15T17:47:23.010669
R00010656,O00005119,P000400,U000769,2,Customer service was helpful.,2025-01-01T10:56:24.547906
R00000621,O00000293,P000294,U000799,5,Works perfectly!,2024-10-30T16:12:16.996704
R00006962,O00003361,P000264,U000754,3,Customer service was helpful.,2024-08-09T19:41:53.125180
R00002724,O00001306,P000022,U000113,3,Value for money.,2025-05-28T00:51:12.666454
R00011732,O00005624,P000177,U000465,4,Decent product for the price.,2025-07-14T06:55:41.772661
R00006633,O00003207,P000498,U000391,4,Customer service was helpful.,2025-06-15T02:06:38.480856
R00016088,O00007678,P000317,U000457,2,"Not as expected, quality is poor.",2025-02-15T14:10:18.632665
R00015674,O00007493,P000260,U000159,4,Item arrived damaged.,2025-05-23T15:50:00.859930
R00011244,O00005391,P000436,U000595,5,Color was different from images.,2025-02-02T14:54:19.310309
R00011042,O00005294,P000166,U000005,5,Fast shipping and good packaging.,2024-10-26T12:44:24.628821
R00006291,O00003028,P000410,U000605,4,"Not as expected, quality is poor.",2025-08-19T22:25:55.459804
R00013035,O00006253,P000159,U000951,4,Value for money.,2025-02-26T15:36:48.203895
R00010933,O00005246,P000266,U000624,3,Item arrived damaged.,2025-01-02T19:19:25.833446
R00011757,O00005638,P000491,U000340,4,Works perfectly!,2025-08-20T14:49:44.240952
R00001671,O00000803,P000236,U000067,4,Fast shipping and good packaging.,2024-04-07T05:06:05.664549
R00011103,O00005317,P000420,U000549,4,Item arrived damaged.,2025-03-12T22:41:51.943603
R00006281,O00003023,P000014,U000351,2,Highly recommend this brand.,2024-07-25T22:42:45.659183
R00003837,O00001835,P000191,U000296,4,Item arrived damaged.,2025-06-16T03:16:56.376062
R00001114,O00000527,P000008,U000762,5,Customer service was helpful.,2024-07-01T15:13:46.753140
R00016174,O00007718,P000328,U000093,3,"Not as expected, quality is poor.",2024-10-18T14:59:21.349454
R00012102,O00005808,P000475,U000780,4,"Not as expected, quality is poor.",2024-07-18T16:12:00.704092
R00002547,O00001212,P000006,U000590,3,Color was different from images.,2024-10-08T19:37:01.390791
R00012687,O00006078,P000201,U000621,4,"Excellent product, will buy again.",2024-11-19T13:14:21.861753
R00011621,O00005569,P000296,U000262,3,Decent product for the price.,2025-07-08T04:19:45.969432
R00010689,O00005131,P000482,U000228,5,Item arrived damaged.,2024-01-17T22:07:38.475252
R00007236,O00003484,P000444,U000974,4,Highly recommend this brand.,2025-06-04T17:12:52.843297
R00007165,O00003454,P000399,U000616,3,Decent product for the price.,2024-06-07T14:54:43.012121
R00015594,O00007457,P000301,U000359,2,"Not as expected, quality is poor.",2025-06-12T03:38:01.298274
R00010715,O00005145,P000288,U000234,4,Decent product for the price.,2025-05-11T07:55:46.086425
R00005507,O00002654,P000039,U000445,2,Value for money.,2024-10-19T06:06:46.492672
R00012581,O00006030,P000356,U000090,3,Value for money.,2024-07-22T22:38:45.802050
R00015262,O00007307,P000061,U000254,4,Value for money.,2024-01-15T19:23:20.628141
R00002081,O00000999,P000448,U000769,3,Fast shipping and good packaging.,2024-10-22T11:49:01.745394
R00010783,O00005181,P000002,U000661,3,Item arrived damaged.,2025-10-03T08:09:44.765431
R00007669,O00003696,P000380,U000945,4,Item arrived damaged.,2025-02-23T09:34:07.184486
R00015878,O00007587,P000472,U000171,4,Customer service was helpful.,2024-11-24T03:50:09.354535
R00016168,O00007717,P000342,U000371,3,Item arrived damaged.,2025-06-02T17:36:26.245640
R00004146,O00001988,P000029,U000302,4,Item arrived damaged.,2024-12-12T03:01:12.023584
R00001287,O00000610,P000234,U000150,2,Highly recommend this brand.,2024-05-22T11:39:36.023135
R00000973,O00000452,P000292,U000558,5,Item arrived damaged.,2024-03-22T09:55:04.291949
R00015193,O00007272,P000142,U000132,5,Decent product for the price.,2025-02-02T06:54:29.682085
R00015642,O00007480,P000070,U000009,1,Item arrived damaged.,2024-12-06T18:46:14.535185
R00005154,O00002485,P000331,U000919,5,Decent product for the price.,2024-11-05T20:32:48.537477
R00014901,O00007139,P000023,U000410,5,Works perfectly!,2025-09-19T05:24:52.070531
R00008407,O00004057,P000169,U000716,3,Color was different from images.,2025-02-15T08:54:36.362374
R00015587,O00007454,P000101,U000732,4,Customer service was helpful.,2025-04-26T01:23:09.883274
R00008291,O00003997,P000435,U000659,3,Item arrived damaged.,2024-04-10T18:06:42.993868
R00004588,O00002190,P000196,U000091,1,Item arrived damaged.,2024-10-27T09:36:56.700093
R00001197,O00000566,P000394,U000368,4,Works perfectly!,2024-03-12T10:49:29.923044
R00004203,O00002013,P000071,U000816,4,"Not as expected, quality is poor.",2024-09-26T03:44:31.594650
R00016617,O00007913,P000119,U000217,2,Item arrived damaged.,2025-01-17T17:44:29.741313
R00009374,O00004539,P000096,U000975,5,Value for money.,2025-05-23T05:43:52.531841
R00004645,O00002216,P000316,U000232,3,"Not as expected, quality is poor.",2025-05-01T02:21:53.090541
R00002892,O00001394,P000198,U000587,5,Works perfectly!,2024-04-03T12:09:06.680384
R00006223,O00002995,P000026,U000917,5,Highly recommend this brand.,2025-07-21T15:05:10.507551
R00000154,O00000073,P000417,U000972,3,Value for money.,2024-08-14T16:42:04.257267
R00010381,O00004992,P000215,U000142,2,Customer service was helpful.,2024-09-08T21:49:41.957989
R00014403,O00006909,P000126,U000736,3,Customer service was helpful.,2025-04-27T08:54:15.053801
R00003246,O00001558,P000108,U000040,4,"Not as expected, quality is poor.",2024-07-27T03:23:06.475999
R00011016,O00005280,P000376,U000401,4,Item arrived damaged.,2024-04-21T22:55:42.501851
R00008322,O00004015,P000421,U000536,5,Value for money.,2025-07-16T00:07:57.979373
R00007396,O00003550,P000405,U000469,4,Color was different from images.,2024-06-04T00:30:29.560776
R00004943,O00002371,P000218,U000483,4,"Excellent product, will buy again.",2024-07-24T06:12:36.654520
R00010865,O00005219,P000001,U000853,3,Highly recommend this brand.,2024-09-14T03:01:29.993801
R00013804,O00006620,P000424,U000219,3,"Not as expected, quality is poor.",2025-11-09T23:35:32.652941
R00005165,O00002490,P000375,U000686,5,Fast shipping and good packaging.,2024-09-12T00:40:38.969464
R00012176,O00005843,P000455,U000447,1,Fast shipping and good packaging.,2025-01-11T04:38:21.407424
R00004277,O00002049,P000132,U000576,4,Customer service was helpful.,2025-03-04T18:01:17.848467
R00008045,O00003872,P000104,U000802,4,"Not as expected, quality is poor.",2024-06-22T22:24:58.535809
R00005766,O00002782,P000162,U000250,5,Item arrived damaged.,2024-06-18T05:57:26.284205
R00001633,O00000786,P000487,U000149,3,Fast shipping and good packaging.,2024-10-23T01:50:13.138599
R00013911,O00006674,P000441,U000357,3,Decent product for the price.,2024-09-23T02:49:42.163491
R00005125,O00002468,P000130,U000416,5,Value for money.,2025-10-09T13:35:20.432866
R00010662,O00005122,P000357,U000995,4,Highly recommend this brand.,2025-09-14T16:49:52.408287
R00010904,O00005234,P000491,U000801,3,Color was different from images.,2024-07-24T03:00:44.800709
R00000585,O00000273,P000442,U000096,3,Item arrived damaged.,2025-06-27T13:56:43.837520
R00007849,O00003779,P000356,U000383,3,Color was different from images.,2025-08-02T01:06:47.304034
R00005950,O00002865,P000298,U000243,4,"Not as expected, quality is poor.",2025-04-29T23:15:20.358708
R00013950,O00006688,P000402,U000996,1,Value for money.,2024-09-22T22:09:00.758778
R00014662,O00007022,P000430,U000483,4,Fast shipping and good packaging.,2025-05-12T08:59:00.918236
R00009372,O00004539,P000024,U000975,4,Customer service was helpful.,2024-08-24T05:42:26.731422
R00002091,O00001004,P000002,U000786,2,Works perfectly!,2025-03-08T10:01:22.730991
R00010974,O00005264,P000363,U000156,1,Works perfectly!,2024-09-01T00:11:15.834675
R00013550,O00006496,P000092,U000265,3,Item arrived damaged.,2024-07-12T20:52:34.637093
R00016540,O00007879,P000481,U000770,2,Works perfectly!,2024-02-26T07:32:49.418423
R00000421,O00000196,P000303,U000828,5,Value for money.,2025-03-04T22:39:47.996744
R00003305,O00001589,P000023,U000696,5,Works perfectly!,2024-07-02T03:08:02.433693
R00000813,O00000379,P000201,U000677,5,Customer service was helpful.,2025-09-29T09:55:37.042818
R00001356,O00000649,P000419,U000755,5,"Not as expected, quality is poor.",2025-09-27T11:54:19.601332
R00012197,O00005853,P000450,U000949,5,Fast shipping and good packaging.,2024-03-19T14:16:24.361154
R00003505,O00001681,P000033,U000576,4,Highly recommend this brand.,2024-02-13T12:44:50.690565
R00007463,O00003587,P000098,U000884,2,Value for money.,2024-01-03T00:13:12.489949
R00011642,O00005578,P000500,U000945,5,"Excellent product, will buy again.",2024-01-09T23:30:29.160530
R00013949,O00006688,P000133,U000996,4,Color was different from images.,2024-04-20T12:12:04.393371
R00011818,O00005669,P000149,U000027,3,Highly recommend this brand.,2024-04-23T06:14:25.346256
R00009740,O00004687,P000343,U000886,3,Highly recommend this brand.,2024-12-17T07:35:26.135879
R00015940,O00007612,P000023,U000746,2,Fast shipping and good packaging.,2024-03-05T07:48:55.239175
R00013625,O00006531,P000102,U000615,4,"Excellent product, will buy again.",2025-01-21T03:33:19.243995
R00000219,O00000101,P000303,U000832,5,Customer service was helpful.,2024-02-19T02:45:20.202104
R00015393,O00007361,P000067,U000717,3,Highly recommend this brand.,2025-07-24T13:03:52.867801
R00000844,O00000395,P000310,U000696,5,Decent product for the price.,2024-07-15T02:07:36.213461
R00007668,O00003695,P000228,U000411,2,"Excellent product, will buy again.",2025-11-13T22:17:08.968099
R00002168,O00001037,P000102,U000417,4,Fast shipping and good packaging.,2024-06-04T21:38:33.884733
R00006457,O00003114,P000241,U000885,2,Customer service was helpful.,2025-06-06T00:49:32.790376
R00012648,O00006062,P000228,U000040,3,Customer service was helpful.,2025-07-27T00:56:57.856364
R00011321,O00005431,P000081,U000424,3,Fast shipping and good packaging.,2025-04-01T16:04:55.733920
R00001952,O00000939,P000117,U000791,3,Item arrived damaged.,2024-09-21T10:29:26.869880
R00004722,O00002256,P000210,U000943,4,Color was different from images.,2025-08-31T07:43:14.195693
R00003727,O00001787,P000442,U000348,3,Decent product for the price.,2025-04-27T09:06:41.350376
R00004293,O00002056,P000287,U000820,4,Color was different from images.,2024-06-23T12:28:09.121577
R00010504,O00005045,P000312,U000155,4,Value for money.,2025-01-19T17:13:24.552276
R00013411,O00006429,P000179,U000251,2,"Excellent product, will buy again.",2025-04-19T16:37:09.816704
R00016438,O00007828,P000385,U000912,5,Highly recommend this brand.,2025-07-08T15:05:57.661389
R00010554,O00005072,P000019,U000627,4,Works perfectly!,2024-07-15T20:33:00.383707
R00008253,O00003981,P000344,U000738,3,Fast shipping and good packaging.,2025-05-18T09:15:24.742466
R00002258,O00001076,P000273,U000206,4,Customer service was helpful.,2024-03-28T20:49:25.429203
R00015954,O00007622,P000309,U000143,5,"Not as expected, quality is poor.",2025-07-08T06:57:00.709845
R00014794,O00007084,P000214,U000953,4,Customer service was helpful.,2025-08-10T20:22:46.334711
R00003893,O00001865,P000169,U000175,4,"Not as expected, quality is poor.",2025-01-01T15:12:52.734375
R00013541,O00006491,P000471,U000831,5,Customer service was helpful.,2024-07-16T09:54:44.688827
R00011694,O00005602,P000472,U000268,4,Fast shipping and good packaging.,2025-03-11T15:42:36.851080
R00008386,O00004044,P000284,U000822,4,Decent product for the price.,2024-06-14T02:13:55.006574
R00014075,O00006747,P000413,U000720,5,Value for money.,2024-05-17T16:15:06.478795
R00010023,O00004822,P000494,U000649,3,Decent product for the price.,2025-10-01T00:26:51.413419
R00016399,O00007812,P000174,U000775,4,Customer service was helpful.,2025-07-09T08:16:39.711014
R00010288,O00004951,P000170,U000599,5,"Not as expected, quality is poor.",2024-10-17T12:44:06.056592
R00007020,O00003388,P000127,U000924,3,Decent product for the price.,2025-08-06T06:36:02.391290
R00005203,O00002506,P000472,U000117,4,Fast shipping and good packaging.,2024-08-25T22:48:44.935818
R00005313,O00002562,P000226,U000341,2,Works perfectly!,2025-09-30T01:13:53.135567
R00008310,O00004009,P000145,U000489,5,"Excellent product, will buy again.",2024-01-21T05:25:24.995939
R00002056,O00000987,P000093,U000739,5,Highly recommend this brand.,2025-05-11T14:09:49.988394
R00009505,O00004588,P000448,U000906,4,Fast shipping and good packaging.,2025-02-04T05:41:59.379816
R00011509,O00005517,P000056,U000206,1,Customer service was helpful.,2025-04-28T15:25:41.445552
R00007607,O00003662,P000030,U000650,5,Decent product for the price.,2024-05-08T00:29:38.111289
R00015175,O00007264,P000018,U000953,3,Item arrived damaged.,2025-01-16T13:20:29.037888
R00001450,O00000693,P000192,U000262,4,Decent product for the price.,2024-05-09T00:10:57.320776
R00008567,O00004129,P000172,U000003,4,Works perfectly!,2024-09-14T22:39:49.302428
R00001838,O00000883,P000475,U000416,4,Works perfectly!,2024-11-10T10:06:06.678278
R00011693,O00005601,P000174,U000374,3,"Excellent product, will buy again.",2025-02-14T06:02:26.913668
R00004619,O00002205,P000419,U000134,5,Works perfectly!,2024-09-15T05:55:30.828818
R00015205,O00007282,P000058,U000651,4,"Excellent product, will buy again.",2024-10-11T04:38:56.162262
R00007805,O00003761,P000087,U000458,2,Color was different from images.,2024-10-24T21:17:21.328517
R00005092,O00002454,P000483,U000407,3,Decent product for the price.,2024-02-23T07:47:00.683756
R00011188,O00005365,P000428,U000445,4,"Not as expected, quality is poor.",2024-04-05T10:51:01.297981
R00004954,O00002376,P000418,U000162,4,Works perfectly!,2024-08-02T09:33:20.457580
R00004929,O00002364,P000225,U000716,3,"Not as expected, quality is poor.",2024-09-26T14:28:12.610817
R00015892,O00007592,P000278,U000932,4,"Not as expected, quality is poor.",2024-06-13T12:13:02.056236
R00002348,O00001118,P000153,U000643,5,Item arrived damaged.,2024-04-28T22:40:40.997487
R00004191,O00002010,P000425,U000397,4,Color was different from images.,2025-10-11T21:19:56.090849
R00013288,O00006372,P000358,U000392,3,Value for money.,2024-01-22T22:29:15.842652
R00000924,O00000434,P000156,U000383,4,Highly recommend this brand.,2025-06-26T17:00:34.613416
R00014643,O00007013,P000199,U000030,5,Decent product for the price.,2025-07-27T09:19:06.102047
R00012909,O00006195,P000001,U000116,5,Works perfectly!,2024-04-01T09:49:34.428061
R00004267,O00002045,P000393,U000356,2,Color was different from images.,2025-04-23T01:56:11.529135
R00001836,O00000881,P000476,U000483,2,Color was different from images.,2024-05-30T14:28:42.741072
R00007111,O00003429,P000013,U000452,4,Value for money.,2025-02-23T18:48:13.898255
R00002690,O00001289,P000223,U000524,2,"Not as expected, quality is poor.",2025-01-07T05:52:49.109622
